date,dewpoint_c,lai_high,pet_mm,precip_mm,region,soil_moist_layer1,soil_moist_layer2,soil_moist_layer3,tmax_c,tmean_c,tmin_c,dewpoint_c_fuera_de_rango,lai_high_fuera_de_rango,pet_mm_fuera_de_rango,precip_mm_fuera_de_rango,soil_moist_layer1_fuera_de_rango,soil_moist_layer2_fuera_de_rango,soil_moist_layer3_fuera_de_rango,tmax_c_fuera_de_rango,tmean_c_fuera_de_rango,tmin_c_fuera_de_rango,es_duplicado
2020-02-05,17.53318230218584,3.919323752456768,8.171875929904468,6.165939248577306,Narino,0.4219953151430387,0.4310042285219413,0.4329845528323262,24.788995570903584,21.02639669918152,17.906107002275377,False,False,False,False,False,False,False,False,False,False,False
2020-02-06,17.317942710840715,3.91971828141162,8.475421110755397,4.874086702759228,Narino,0.4159001952137628,0.4243021692748865,0.4286523126177941,24.99423504574885,20.91063722330864,17.559322287581743,False,False,False,False,False,False,False,False,False,False,False
2020-02-07,17.568705453299337,3.92012267538896,5.663171839705457,22.076207174590483,Narino,0.4150734843664621,0.4220826567256289,0.4265738632219659,23.29414961120984,20.07179760148066,17.454151654752973,False,False,False,False,False,False,False,False,False,False,False
2020-02-08,18.15659120252835,3.9205130307923017,5.474355940120716,30.27556731070058,Narino,0.4260931990148302,0.4288612768578234,0.4321216913435786,23.399675916467743,20.106303573412525,17.725361403033567,False,False,False,False,False,False,False,False,False,False,False
2020-02-09,18.876192852252004,3.920910889244398,4.795999336716533,25.46539359801244,Narino,0.4319561031459885,0.4315600372897724,0.4382279097155487,24.011649734064587,20.447472067202032,18.689105492069285,False,False,False,False,False,False,False,False,False,False,False
2020-02-10,18.71257418389978,3.921305450125504,5.7171147121338,7.281314781711913,Narino,0.4346375455297576,0.4329139152707258,0.433228500943602,24.383357376975592,20.95748267498469,18.849617424929765,False,False,False,False,False,False,False,False,False,False,False
2020-02-11,17.934660811013735,3.9217090506880408,7.1653759511528,5.258054302428938,Narino,0.4263716115003193,0.427871914332777,0.4286010145893606,24.57051258084092,21.037384936322592,18.535862309729545,False,False,False,False,False,False,False,False,False,False,False
2020-02-12,18.12298798784209,3.922102583354137,6.288564748462985,9.64777471759644,Narino,0.423773350992878,0.4259010375459043,0.4249243130201707,24.0693987364649,20.766881829396677,18.441408263592024,False,False,False,False,False,False,False,False,False,False,False
2020-02-13,18.42638339311113,3.922496148009708,5.748402792329515,9.78578224839482,Narino,0.4258237551985726,0.427974696850025,0.4237287484765653,23.897543661670976,20.707672975216266,18.22797335483797,False,False,False,False,False,False,False,False,False,False,False
2020-02-14,18.68412601905323,3.922887078717807,4.359175178821169,11.644633947573803,Narino,0.4280791223997224,0.4279847813417955,0.4218536958327033,23.032178930642345,20.582508692889338,18.82141563873853,False,False,False,False,False,False,False,False,False,False,False
2020-02-15,18.76134616493244,3.923290132867268,5.404006592409743,11.0866206462523,Narino,0.4278068289204129,0.4283142440479356,0.4229968031799155,24.217606730265267,20.87822360332021,18.869585920894902,False,False,False,False,False,False,False,False,False,False,False
2020-02-16,19.099528829988845,3.9240889956137286,4.819037657663432,13.63848919270793,Narino,0.431818296968216,0.4294494466682954,0.4228448991828186,24.320436423072127,20.926838697568567,19.14933678929758,False,False,False,False,False,False,False,False,False,False,False
2020-02-17,18.861040326110825,3.924903232526305,5.716288336033555,9.240366766417536,Narino,0.4301966226288748,0.4302406820748848,0.4239182342805193,24.65573705444906,21.195882279239378,19.110345172596507,False,False,False,False,False,False,False,False,False,False,False
2020-02-18,18.967650227817,3.92572812168058,6.157874978614156,6.713566668679366,Narino,0.4292724461392075,0.4274587863204581,0.4223030429303486,25.06801442975408,21.44517344494631,19.14590628794443,False,False,False,False,False,False,False,False,False,False,False
2020-02-19,18.882764681176123,3.926546060205103,5.45385540844517,12.252059120358648,Narino,0.4283405979764311,0.4276869493573578,0.4211077031981403,24.24781107752056,21.197149815972622,18.909672704355398,False,False,False,False,False,False,False,False,False,False,False
2020-02-20,19.27358082200857,3.927357336510903,2.945690590330716,50.46575874938112,Narino,0.4370742457947605,0.4352010766259646,0.4276455424297884,22.474218779511364,20.38722010378781,19.157737997515877,False,False,False,False,False,False,False,False,False,False,False
2020-02-21,18.98664442809355,3.928174745249288,3.5411235908967784,23.89640451101304,Narino,0.4418997277455211,0.4394098403188017,0.4321479849124902,23.20570916644355,20.214237070211087,18.37121723685198,False,False,False,False,False,False,False,False,False,False,False
2020-02-22,19.112012345678927,3.928997565455932,3.660376863441949,23.464019067405797,Narino,0.4418951358415608,0.4461531073810833,0.4364882727712727,23.27788959709112,20.34828697076637,18.725091182706045,False,False,False,False,False,False,False,False,False,False,False
2020-02-23,19.00566094301117,3.929814741670049,5.525177898961058,10.400560792722196,Narino,0.4421741991484569,0.4426405953235042,0.4348599825062701,24.49202389030723,20.84181348630216,18.47213920151455,False,False,False,False,False,False,False,False,False,False,False
2020-02-24,19.10042291830054,3.930629378451041,3.727019241190657,39.01363727057225,Narino,0.4434485107036609,0.4473602614310845,0.4375449636306825,23.22578743586653,20.41502454346123,18.571271555432705,False,False,False,False,False,False,False,False,False,False,False
2020-02-25,19.08909659603381,3.931442386234487,4.630639992238794,16.26036598225295,Narino,0.4413446566479894,0.4461648502915438,0.4411792358656628,23.863936506779336,20.43643426583353,18.5690592538702,False,False,False,False,False,False,False,False,False,False,False
2020-02-26,18.71761500317125,3.932272648355857,2.782444779322996,28.20666071532552,Narino,0.4436006819013675,0.4504563564400921,0.445778224538356,22.182561351480416,19.74364722374479,18.361190982866248,False,False,False,False,False,False,False,False,False,False,False
2020-02-27,18.342833928157237,3.9330804799137975,5.635120612496165,9.241400833242675,Narino,0.4375934773816636,0.4424696837235374,0.4463541318306994,24.89653717048997,20.60730003027497,18.23489087630534,False,False,False,False,False,False,False,False,False,False,False
2020-02-28,18.636170576341865,3.933899151224848,6.36358617159711,4.653971421718964,Narino,0.4278681889578967,0.4342383468783642,0.440705562796687,24.712318853842387,21.14545396204826,18.8189820385522,False,False,False,False,False,False,False,False,False,False,False
2020-02-29,18.844587195319757,3.934720169779308,5.435678384590702,7.04487423809738,Narino,0.4275898147602036,0.4282360716377662,0.4342923294305154,24.213635079683883,20.978044110890195,18.67877618176296,False,False,False,False,False,False,False,False,False,False,False
2020-03-01,19.127787339000427,3.935531239291493,4.758678450853554,9.795379373249304,Narino,0.4388830558655444,0.4339152992390814,0.4299951166223111,24.01547456036069,20.945231563536627,18.957012447359027,False,False,False,False,False,False,False,False,False,False,False
2020-03-02,18.701479852438,3.9363477515659846,5.574927523174875,8.429841179120885,Narino,0.4373041861519356,0.4372937265029862,0.4282450584986391,24.389538073589968,20.829731569888477,18.42007260967606,False,False,False,False,False,False,False,False,False,False,False
2020-03-03,18.900260514986936,3.937173861820412,5.233533809441751,8.922173712765996,Narino,0.4363564749483443,0.436911938240928,0.426916125795102,24.11403780789475,20.95619539602869,18.974219526396,False,False,False,False,False,False,False,False,False,False,False
2020-03-04,18.85917794513902,3.9379845202109656,6.405574739566103,5.322637604013214,Narino,0.4310100673515452,0.4348887065402098,0.4262865174152987,25.09719109539441,21.27276122873214,19.054551205650537,False,False,False,False,False,False,False,False,False,False,False
