date,evi,ndvi,region,evi_fuera_de_rango,ndvi_fuera_de_rango,es_duplicado
2017-01-01,0.4905437210464633,0.765516446930923,Cauca,False,False,False
2017-01-17,0.4275425214332639,0.8187603019089146,Cauca,False,False,False
2017-02-02,0.4373054172143201,0.7922075605257765,Cauca,False,False,False
2017-02-18,0.4502291968630778,0.7937570121385329,Cauca,False,False,False
2017-03-06,0.4617660991906597,0.7849091017862229,Cauca,False,False,False
2017-03-22,0.4394455797282574,0.8018296620900568,Cauca,False,False,False
2017-04-07,0.4683618811584386,0.7803484064491487,Cauca,False,False,False
2017-04-23,0.4918334376402803,0.7830768614168954,Cauca,False,False,False
2017-05-09,0.4914722087630606,0.8124522708121868,Cauca,False,False,False
2017-05-25,0.4555121080496485,0.7950164446037371,Cauca,False,False,False
2017-06-10,0.4853014512560778,0.7931169642089602,Cauca,False,False,False
2017-06-26,0.4836974381677402,0.7822754464167929,Cauca,False,False,False
2017-07-12,0.491865978363279,0.7745212517400596,Cauca,False,False,False
2017-07-28,0.4461012092660404,0.7598003117817086,Cauca,False,False,False
2017-08-13,0.4793975024170747,0.7494172155746888,Cauca,False,False,False
2017-08-29,0.4469916130961968,0.7436202393945187,Cauca,False,False,False
2017-09-14,0.4338167725363928,0.7202941819077264,Cauca,False,False,False
2017-09-30,0.4532354017076383,0.7363415881403317,Cauca,False,False,False
2017-10-16,0.4702768790299422,0.6944503703060904,Cauca,False,False,False
2017-11-01,0.4606004738048183,0.7345127800871528,Cauca,False,False,False
2017-11-17,0.4650369127962633,0.7616492166054829,Cauca,False,False,False
2017-12-03,0.4176266563353267,0.7914413596457143,Cauca,False,False,False
2017-12-19,0.4885278359278934,0.7680825263669743,Cauca,False,False,False
2018-01-01,0.4793357215771638,0.7859437487331576,Cauca,False,False,False
2018-01-17,0.4968258025260047,0.7623066876737614,Cauca,False,False,False
2018-02-02,0.4545909811825331,0.765731523532597,Cauca,False,False,False
2018-02-18,0.4656013663438065,0.7652932946597203,Cauca,False,False,False
2018-03-06,0.4790257592605041,0.7519894894815089,Cauca,False,False,False
2018-03-22,0.4926428762484466,0.746371123797143,Cauca,False,False,False
2018-04-07,0.4735657503242712,0.7653867979541632,Cauca,False,False,False
2018-04-23,0.4658611600205521,0.7639954454533193,Cauca,False,False,False
2018-05-09,0.481187557345489,0.7966937848517593,Cauca,False,False,False
2018-05-25,0.4455562555588533,0.7762374577729892,Cauca,False,False,False
2018-06-10,0.4852008817029349,0.7655522751018661,Cauca,False,False,False
2018-06-26,0.4592902126444884,0.7744395834364965,Cauca,False,False,False
2018-07-12,0.4405018022423073,0.724911210912881,Cauca,False,False,False
2018-07-28,0.4644718762049767,0.7454457530469718,Cauca,False,False,False
2018-08-13,0.4517823955235063,0.7119100880025354,Cauca,False,False,False
2018-08-29,0.4301455224059563,0.7172528723596694,Cauca,False,False,False
2018-09-14,0.4631097150205936,0.709732241748184,Cauca,False,False,False
2018-09-30,0.476296117366011,0.743709630184798,Cauca,False,False,False
2018-10-16,0.4611274471874283,0.7545949075413909,Cauca,False,False,False
2018-11-01,0.5186709642184493,0.7486744626427708,Cauca,False,False,False
2018-11-17,0.4898305959087634,0.7686543774021927,Cauca,False,False,False
2018-12-03,0.4851186051124227,0.7792241562636458,Cauca,False,False,False
2018-12-19,0.485425793854781,0.7687978613353538,Cauca,False,False,False
2019-01-01,0.4484376754407952,0.7719320330771919,Cauca,False,False,False
2019-01-17,0.4484470221460218,0.758696681831284,Cauca,False,False,False
2019-02-02,0.4390407770954986,0.7444153401048876,Cauca,False,False,False
2019-02-18,0.4438285233175824,0.7630114864464617,Cauca,False,False,False
2019-03-06,0.5268228603096704,0.7511858404714354,Cauca,False,False,False
2019-03-22,0.5004384290305555,0.7686262182219835,Cauca,False,False,False
2019-04-07,0.44619524336277,0.789258547332466,Cauca,False,False,False
2019-04-23,0.4904763099437683,0.7685084627400707,Cauca,False,False,False
2019-05-09,0.4940458275028696,0.7826389562593853,Cauca,False,False,False
2019-05-25,0.494971536785569,0.7948105892051313,Cauca,False,False,False
2019-06-10,0.4773667283103954,0.77339749883871,Cauca,False,False,False
2019-06-26,0.4898136396823118,0.7644665904956649,Cauca,False,False,False
2019-07-12,0.4698174643065369,0.7667051678889704,Cauca,False,False,False
2019-07-28,0.4580787115783762,0.7291655823076818,Cauca,False,False,False
2019-08-13,0.4416900858052565,0.7071606356776341,Cauca,False,False,False
2019-08-29,0.4283974897625492,0.662512500288441,Cauca,False,False,False
2019-09-14,0.3787499782235401,0.621516598560637,Cauca,False,False,False
2019-09-30,0.4058720708258774,0.7185602447570086,Cauca,False,False,False
2019-10-16,0.4854866877287639,0.7511693003664355,Cauca,False,False,False
2019-11-01,0.4786521731167643,0.7771506841639972,Cauca,False,False,False
2019-11-17,0.4899318634237335,0.7609594824956611,Cauca,False,False,False
2019-12-03,0.4959556064900985,0.7762532169705816,Cauca,False,False,False
2019-12-19,0.4836822966832837,0.7898758909659422,Cauca,False,False,False
2020-01-01,0.4600871567888773,0.7927911185999249,Cauca,False,False,False
2020-01-17,0.4791218968299837,0.7702476454964599,Cauca,False,False,False
2020-02-02,0.5058349353666949,0.7754700753818605,Cauca,False,False,False
2020-02-18,0.4714158283401475,0.7477902541382682,Cauca,False,False,False
2020-03-05,0.4409214810272772,0.7453084555606506,Cauca,False,False,False
2020-03-21,0.494465384734483,0.774936682098464,Cauca,False,False,False
2020-04-06,0.4832085902316712,0.7990120090147529,Cauca,False,False,False
2020-04-22,0.4877263893165287,0.7765560677872829,Cauca,False,False,False
2020-05-08,0.4667697736561051,0.806437800597147,Cauca,False,False,False
2020-05-24,0.485462726573188,0.8046985228001627,Cauca,False,False,False
2020-06-09,0.4897172515231414,0.7875842960282627,Cauca,False,False,False
2020-06-25,0.4575712945384814,0.7794360047146163,Cauca,False,False,False
2020-07-11,0.4637996772467011,0.7917801569203524,Cauca,False,False,False
2020-07-27,0.4399557696056183,0.7432344620731918,Cauca,False,False,False
2020-08-12,0.414582369787562,0.7595603694625473,Cauca,False,False,False
2020-08-28,0.4527807605202698,0.7759599762839042,Cauca,False,False,False
2020-09-13,0.4801294696456064,0.7248282766410779,Cauca,False,False,False
2020-09-29,0.5033718193284488,0.7330740677865331,Cauca,False,False,False
2020-10-15,0.4421157043928703,0.7566495492979746,Cauca,False,False,False
2020-10-31,0.4660375070621578,0.745134459644303,Cauca,False,False,False
2020-11-16,0.4473202380483119,0.7412260418770515,Cauca,False,False,False
2020-12-02,0.4621754366426944,0.7644370872283476,Cauca,False,False,False
2020-12-18,0.4661457774699236,0.788250230471595,Cauca,False,False,False
2021-01-01,0.4813625149860294,0.764289597480342,Cauca,False,False,False
2021-01-17,0.4731202523003627,0.7891154452167607,Cauca,False,False,False
2021-02-02,0.4713295642605749,0.7512440035488703,Cauca,False,False,False
2021-02-18,0.4785825238756565,0.7646013771455764,Cauca,False,False,False
2021-03-06,0.5454787914121269,0.7758665116078719,Cauca,False,False,False
2021-03-22,0.495688572700433,0.7849784885037582,Cauca,False,False,False
2021-04-07,0.521437116409536,0.7484524772802847,Cauca,False,False,False
2021-04-23,0.507768504619605,0.7817386332372869,Cauca,False,False,False
2021-05-09,0.4935531633156536,0.7664606147029567,Cauca,False,False,False
2021-05-25,0.4919307844259441,0.7975990191634971,Cauca,False,False,False
2021-06-10,0.4763278054435722,0.8026540452672516,Cauca,False,False,False
2021-06-26,0.4672040114295853,0.8032398383107924,Cauca,False,False,False
2021-07-12,0.4574435330921172,0.7668351280309886,Cauca,False,False,False
2021-07-28,0.4474018731311738,0.771584355029598,Cauca,False,False,False
2021-08-13,0.4212830615703763,0.7842128118674045,Cauca,False,False,False
2021-08-29,0.5056458002466686,0.7455846837356533,Cauca,False,False,False
2021-09-14,0.5204648336860052,0.7406979452099106,Cauca,False,False,False
2021-09-30,0.4883513389267632,0.7384478146518956,Cauca,False,False,False
2021-10-16,0.4828570399970409,0.7576782285654543,Cauca,False,False,False
2021-11-01,0.4706457032162902,0.7725967542919736,Cauca,False,False,False
2021-11-17,0.4801870876813069,0.766361051950927,Cauca,False,False,False
2021-12-03,0.473901359615505,0.766861931867097,Cauca,False,False,False
2021-12-19,0.4814553735259268,0.772669563555123,Cauca,False,False,False
2022-01-01,0.5040199137877627,0.769126080083371,Cauca,False,False,False
2022-01-17,0.5116739288279426,0.762527734446616,Cauca,False,False,False
2022-02-02,0.4622613886809508,0.7490608045944455,Cauca,False,False,False
2022-02-18,0.4615899883574145,0.7584702296022056,Cauca,False,False,False
2022-03-06,0.4853751779764983,0.7556273595945509,Cauca,False,False,False
2022-03-22,0.5275843086471881,0.7813910884730528,Cauca,False,False,False
2022-04-07,0.5377349185298426,0.751296704369792,Cauca,False,False,False
2022-04-23,0.4755228387421703,0.793429471021483,Cauca,False,False,False
2022-05-09,0.4784890893647388,0.7729366463934244,Cauca,False,False,False
2022-05-25,0.456595081483855,0.7777741216194853,Cauca,False,False,False
2022-06-10,0.4647766519886807,0.7978389914891098,Cauca,False,False,False
2022-06-26,0.4578963738306141,0.7800350122328406,Cauca,False,False,False
2022-07-12,0.4864155365416602,0.7604883514562333,Cauca,False,False,False
2022-07-28,0.4515949044911668,0.789963029259203,Cauca,False,False,False
2022-08-13,0.4528189931625597,0.7743361969510718,Cauca,False,False,False
2022-08-29,0.4545516675386821,0.7666782776476049,Cauca,False,False,False
2022-09-14,0.4867754462516916,0.7469513896562607,Cauca,False,False,False
2022-09-30,0.4549882809464725,0.7566140203747385,Cauca,False,False,False
2022-10-16,0.4274431109175793,0.7563845535528947,Cauca,False,False,False
2022-11-01,0.471090913538307,0.7572442924369461,Cauca,False,False,False
2022-11-17,0.4786336925000763,0.7703220612214536,Cauca,False,False,False
2022-12-03,0.4950826941618799,0.7661732045306835,Cauca,False,False,False
2022-12-19,0.457093084907156,0.7811646710564603,Cauca,False,False,False
2023-01-01,0.4392375583860973,0.7825099730702371,Cauca,False,False,False
2023-01-17,0.44230514527307,0.7685410909224872,Cauca,False,False,False
2023-02-02,0.4970910302200539,0.769455176609681,Cauca,False,False,False
2023-02-18,0.4522477523053503,0.7751215826104271,Cauca,False,False,False
2023-03-06,0.4803918672329178,0.8086015641664683,Cauca,False,False,False
2023-03-22,0.4638962408953583,0.788020257848616,Cauca,False,False,False
2023-04-07,0.4797459656354585,0.7671697933572981,Cauca,False,False,False
2023-04-23,0.4887448162629479,0.7857561603778018,Cauca,False,False,False
2023-05-09,0.5110031898226658,0.781734176659351,Cauca,False,False,False
2023-05-25,0.4507678066386234,0.7979994431270432,Cauca,False,False,False
2023-06-10,0.4962489388642209,0.7956047356316471,Cauca,False,False,False
2023-06-26,0.4698405455985897,0.7839509466915833,Cauca,False,False,False
2023-07-12,0.4460461422841129,0.7843947669205885,Cauca,False,False,False
2023-07-28,0.4401290153683702,0.7494188510055332,Cauca,False,False,False
2023-08-13,0.4181296163316623,0.7562760143885375,Cauca,False,False,False
2023-08-29,0.4269870717825967,0.7534556972961224,Cauca,False,False,False
2023-09-14,0.4513847989606179,0.7227985247090039,Cauca,False,False,False
2023-09-30,0.4005658704064669,0.6778302350048411,Cauca,False,False,False
2023-10-16,0.3923203567433757,0.7469147143093529,Cauca,False,False,False
2023-11-01,0.4615142749908258,0.7810764612370082,Cauca,False,False,False
2023-11-17,0.4921094426332753,0.781521612780013,Cauca,False,False,False
2023-12-03,0.4843774859999711,0.7724358511843439,Cauca,False,False,False
2023-12-19,0.4933527822925567,0.7780155367176392,Cauca,False,False,False
2024-01-01,0.4727742838840593,0.8001315243050732,Cauca,False,False,False
2024-01-17,0.4768721967268419,0.7888954201742954,Cauca,False,False,False
2024-02-02,0.5310907067362185,0.7601508305602633,Cauca,False,False,False
2024-02-18,0.4596763726904035,0.796207630687379,Cauca,False,False,False
2024-03-05,0.4694287570578516,0.7597948730075168,Cauca,False,False,False
2024-03-21,0.4372273121295625,0.7614323865886562,Cauca,False,False,False
2024-04-06,0.4557145770217569,0.7625305906556751,Cauca,False,False,False
2024-04-22,0.510161942987865,0.7864914298541275,Cauca,False,False,False
2024-05-08,0.4804231145364721,0.7831240722876467,Cauca,False,False,False
2024-05-24,0.4528215864095168,0.8110707398947836,Cauca,False,False,False
2024-06-09,0.4784042246038306,0.7782468962246586,Cauca,False,False,False
2024-06-25,0.4441794835650565,0.7941659234914217,Cauca,False,False,False
2024-07-11,0.4639804979646816,0.7935632015280325,Cauca,False,False,False
2024-07-27,0.4810013672789518,0.7737050799816981,Cauca,False,False,False
2024-08-12,0.4562413578137165,0.7573521665277462,Cauca,False,False,False
2024-08-28,0.4791385588943087,0.7472722316548449,Cauca,False,False,False
2024-09-13,0.3827465717373509,0.7312504753128969,Cauca,False,False,False
2024-09-29,0.4028162136483867,0.7364079901111936,Cauca,False,False,False
2024-10-15,0.3913481472908918,0.7502760556214456,Cauca,False,False,False
2024-10-31,0.4153947738724938,0.7893611033646036,Cauca,False,False,False
2024-11-16,0.4824417809518084,0.7685649575310355,Cauca,False,False,False
2024-12-02,0.4460907104364384,0.7564619171566455,Cauca,False,False,False
2024-12-18,0.4772152636337315,0.7711136832244059,Cauca,False,False,False
2025-01-01,0.4427984292871517,0.7575871352134258,Cauca,False,False,False
2025-01-17,0.4546616998265193,0.7956731228803325,Cauca,False,False,False
2025-02-02,0.5192703954324948,0.7691472622277384,Cauca,False,False,False
2025-02-18,0.4207781729400313,0.7751129246734755,Cauca,False,False,False
2025-03-06,0.4447630787124632,0.7789577847584283,Cauca,False,False,False
2025-03-22,0.5492701095774439,0.7721597630722914,Cauca,False,False,False
2025-04-07,0.4195787203357908,0.8116405968309877,Cauca,False,False,False
2025-04-23,0.4459101733337641,0.7919109955227764,Cauca,False,False,False
2025-05-09,0.4073993179014813,0.8118014872928075,Cauca,False,False,False
2025-05-25,0.5031984821185232,0.7805464833949652,Cauca,False,False,False
2025-06-10,0.4437042886916744,0.8061780737932678,Cauca,False,False,False
2025-06-26,0.4590202861732378,0.806964004309276,Cauca,False,False,False
2025-07-12,0.4910021964365949,0.7686071972957128,Cauca,False,False,False
2025-07-28,0.4466841360978465,0.7373043749456024,Cauca,False,False,False
2025-08-13,0.4118037332140002,0.7817055815476817,Cauca,False,False,False
2025-08-29,0.4437110130825701,0.7261711435757618,Cauca,False,False,False
2025-09-14,0.4465979219920432,0.7459920955668586,Cauca,False,False,False
2025-09-30,0.4746694231824114,0.717370873832763,Cauca,False,False,False
2025-10-16,0.3759349637450547,0.7847870627907488,Cauca,False,False,False
2025-11-01,0.4216881927833435,0.7596307942768961,Cauca,False,False,False
2025-11-17,0.4102726491975605,0.796846532437681,Cauca,False,False,False
2025-12-03,0.4187644562858509,0.7826763899564259,Cauca,False,False,False
2025-12-19,0.4045701019968684,0.7816273990473979,Cauca,False,False,False
2026-01-01,0.375288196581977,0.7820738688027961,Cauca,False,False,False
2026-01-17,0.4066628018467281,0.7830043288070077,Cauca,False,False,False
2026-02-02,0.3946310711793485,0.7861122277057417,Cauca,False,False,False
2026-02-18,0.4306801378579954,0.7642706039354937,Cauca,False,False,False
2026-03-06,0.4256959760232087,0.8086524802853772,Cauca,False,False,False
2026-03-22,0.4556586572822301,0.7813861668122944,Cauca,False,False,False
2026-04-07,0.528228372839498,0.7653386596238426,Cauca,False,False,False
2026-04-23,0.4468711205633426,0.8055856232605801,Cauca,False,False,False
2026-05-09,0.4814832259144431,0.7886924633208885,Cauca,False,False,False
2026-05-25,0.4978780619041855,0.787480297998715,Cauca,False,False,False
2026-06-10,0.5037747905702561,0.7958312385443749,Cauca,False,False,False
2026-06-26,0.3948081070105954,0.7915436125605124,Cauca,False,False,False
2026-07-12,0.4306605032228429,0.7794046297292224,Cauca,False,False,False
2026-07-28,0.4136478902238807,0.7212692058245108,Cauca,False,False,False
2000-02-18,0.3834698324656015,0.742855621998158,Narino,False,False,False
2000-03-05,0.4405255433935883,0.8143068603649309,Narino,False,False,False
2000-03-21,0.4718410046185743,0.8122883864006581,Narino,False,False,False
2000-04-06,0.538601600294729,0.8070018027280424,Narino,False,False,False
2000-04-22,0.5015491422494094,0.7600617961362053,Narino,False,False,False
2000-05-08,0.4861858903331278,0.7766541804213738,Narino,False,False,False
2000-05-24,0.47061726252265,0.7820516181929249,Narino,False,False,False
2000-06-09,0.4978664695194613,0.7990611537826527,Narino,False,False,False
2000-06-25,0.482742171391573,0.7708146652131603,Narino,False,False,False
2000-07-11,0.4571099743980765,0.7439396303565841,Narino,False,False,False
2000-07-27,0.4960949926221205,0.7376220942477949,Narino,False,False,False
2000-08-12,0.4426306244357217,0.70666676138032,Narino,False,False,False
2000-08-28,0.474097538628553,0.7161135465984972,Narino,False,False,False
2000-09-13,0.440615790705448,0.6764402555104221,Narino,False,False,False
2000-09-29,0.5213905988209647,0.7523900094766933,Narino,False,False,False
2000-10-15,0.4262826644820738,0.7025980232331401,Narino,False,False,False
2000-10-31,0.4663285388447306,0.7505153500493721,Narino,False,False,False
2000-11-16,0.4395556211191788,0.7258211683422519,Narino,False,False,False
2000-12-02,0.4720908212827517,0.7682322698862577,Narino,False,False,False
2000-12-18,0.471440707629051,0.7479289906498192,Narino,False,False,False
2001-01-01,0.4155317213828555,0.7204503701126506,Narino,False,False,False
2001-01-17,0.4403578288973368,0.7592195849372496,Narino,False,False,False
2001-02-02,0.4526242944880067,0.7343302032782468,Narino,False,False,False
2001-02-18,0.4446014230420458,0.7687390314001147,Narino,False,False,False
2001-03-06,0.497238785322343,0.7720374298149728,Narino,False,False,False
2001-03-22,0.5220090552304834,0.7679532345263045,Narino,False,False,False
2001-04-07,0.4903321072650117,0.7899371796799518,Narino,False,False,False
2001-04-23,0.4676856765886483,0.7850865208902008,Narino,False,False,False
2001-05-09,0.4637874410696354,0.7611957299179837,Narino,False,False,False
2001-05-25,0.4412391617375766,0.7573624427728407,Narino,False,False,False
2001-06-10,0.4768291348689846,0.7392990887015174,Narino,False,False,False
2001-06-26,0.4001095069125235,0.7110467759026768,Narino,False,False,False
2001-07-12,0.4554379493533663,0.7252145629948828,Narino,False,False,False
2001-07-28,0.4557974314135485,0.6948719051607288,Narino,False,False,False
2001-08-13,0.4143945107286804,0.6716275670930715,Narino,False,False,False
2001-08-29,0.3864719155582389,0.6819867673621043,Narino,False,False,False
2001-09-14,0.4008696259427897,0.6823651249985927,Narino,False,False,False
2001-09-30,0.4179741603907305,0.6493017683983808,Narino,False,False,False
2001-10-16,0.4130401814925729,0.6710810414353453,Narino,False,False,False
2001-11-01,0.3987478501576657,0.6766921669181357,Narino,False,False,False
2001-11-17,0.3501288872118064,0.6820870844728895,Narino,False,False,False
2001-12-03,0.4259166642634642,0.743738517790143,Narino,False,False,False
2001-12-19,0.486578879723289,0.7672899822525793,Narino,False,False,False
2002-01-01,0.5093834846255937,0.778400537384051,Narino,False,False,False
2002-01-17,0.4366984353956888,0.7743628007461331,Narino,False,False,False
2002-02-02,0.4422990282471238,0.7874412501091508,Narino,False,False,False
2002-02-18,0.5230869922651845,0.7555245179996715,Narino,False,False,False
2002-03-06,0.4843517365210878,0.764182853362214,Narino,False,False,False
2002-03-22,0.4906528553301812,0.765580144267247,Narino,False,False,False
2002-04-07,0.497194222769096,0.781496361020284,Narino,False,False,False
2002-04-23,0.4799276216664317,0.7711652296144543,Narino,False,False,False
2002-05-09,0.4664892704963125,0.7535911879669884,Narino,False,False,False
2002-05-25,0.4742918837755649,0.7976780604377144,Narino,False,False,False
2002-06-10,0.5097025544900632,0.7987866808397495,Narino,False,False,False
2002-06-26,0.4605299226154132,0.7483525455511314,Narino,False,False,False
2002-07-12,0.4342398012680021,0.6854679954818137,Narino,False,False,False
2002-07-28,0.4456587167333101,0.7418132269265079,Narino,False,False,False
2002-08-13,0.4090026922394313,0.6529785093632727,Narino,False,False,False
2002-08-29,0.4336767719268537,0.6499000537004309,Narino,False,False,False
2002-09-14,0.3867641534316746,0.6427873948952655,Narino,False,False,False
2002-09-30,0.4754115421534057,0.7117464097874573,Narino,False,False,False
2002-10-16,0.4301686645109623,0.685878444296943,Narino,False,False,False
2002-11-01,0.4306383071623339,0.736915036264791,Narino,False,False,False
2002-11-17,0.4799368636901416,0.7539677865503104,Narino,False,False,False
2002-12-03,0.4723282190457915,0.7331566811137596,Narino,False,False,False
2002-12-19,0.4807585258577949,0.7846006858372699,Narino,False,False,False
2003-01-01,0.4833125298870249,0.7672638648403761,Narino,False,False,False
2003-01-17,0.4571764755356913,0.7448107694092527,Narino,False,False,False
2003-02-02,0.4530555964357793,0.7287902617932283,Narino,False,False,False
2003-02-18,0.4487189455229123,0.7637078291698363,Narino,False,False,False
2003-03-06,0.5198020937607443,0.7781188776494533,Narino,False,False,False
2003-03-22,0.5021970213604898,0.7685210083802184,Narino,False,False,False
2003-04-07,0.4308552999761811,0.782815094777346,Narino,False,False,False
2003-04-23,0.512410884608755,0.8049214164973647,Narino,False,False,False
2003-05-09,0.4394052055813794,0.7732223171314669,Narino,False,False,False
2003-05-25,0.4960894473973235,0.7816612333321034,Narino,False,False,False
2003-06-10,0.4513818500919198,0.7441740992407562,Narino,False,False,False
2003-06-26,0.4621153465261405,0.753339418555943,Narino,False,False,False
2003-07-12,0.4689966962302558,0.7459112015386203,Narino,False,False,False
2003-07-28,0.4493460250611079,0.740984902130473,Narino,False,False,False
2003-08-13,0.4258948881268413,0.6771715776154754,Narino,False,False,False
2003-08-29,0.4383954452731982,0.7067822249776025,Narino,False,False,False
2003-09-14,0.4179615593232055,0.6428091396808608,Narino,False,False,False
2003-09-30,0.4011577453465883,0.6375966543843267,Narino,False,False,False
2003-10-16,0.4731673039300743,0.7193657250305113,Narino,False,False,False
2003-11-01,0.4702054087009654,0.7352048588574491,Narino,False,False,False
2003-11-17,0.4863131473481149,0.7806308104057386,Narino,False,False,False
2003-12-03,0.4713006808552926,0.7775765976471188,Narino,False,False,False
2003-12-19,0.4296785648909033,0.7790246943581335,Narino,False,False,False
2004-01-01,0.4273594428519109,0.7686141232532417,Narino,False,False,False
2004-01-17,0.481632803585807,0.7991862233395385,Narino,False,False,False
2004-02-02,0.4593685995902626,0.7952145395432402,Narino,False,False,False
2004-02-18,0.4902721102425498,0.7669989087005213,Narino,False,False,False
2004-03-05,0.4770640129384856,0.7307314003971167,Narino,False,False,False
2004-03-21,0.454554129226095,0.7523130456791993,Narino,False,False,False
2004-04-06,0.495948161484877,0.7618065906601859,Narino,False,False,False
2004-04-22,0.4427236308772357,0.7856815346478839,Narino,False,False,False
2004-05-08,0.4544543462626541,0.7532601339569064,Narino,False,False,False
2004-05-24,0.4869442477680912,0.8027183790506536,Narino,False,False,False
2004-06-09,0.4359117982409412,0.7670380451516613,Narino,False,False,False
2004-06-25,0.4624723755717872,0.7488587042163329,Narino,False,False,False
2004-07-11,0.4476404236577572,0.7906770135549966,Narino,False,False,False
2004-07-27,0.4246565081662053,0.7620628300428227,Narino,False,False,False
2004-08-12,0.3838577895727056,0.6957608891084331,Narino,False,False,False
2004-08-28,0.4347669960672729,0.6482201515334902,Narino,False,False,False
2004-09-13,0.415765754383223,0.6841030700412062,Narino,False,False,False
2004-09-29,0.4674694731109708,0.7194792429237755,Narino,False,False,False
2004-10-15,0.4067564709362531,0.711635209173004,Narino,False,False,False
2004-10-31,0.4340725377371036,0.7496850356001392,Narino,False,False,False
2004-11-16,0.4696956765727086,0.7499465027357305,Narino,False,False,False
2004-12-02,0.4657920326244775,0.7710236412553598,Narino,False,False,False
2004-12-18,0.4617821113267892,0.7863929012746732,Narino,False,False,False
2005-01-01,0.4818935228403396,0.7687053564996367,Narino,False,False,False
2005-01-17,0.4594599109044785,0.763537048718124,Narino,False,False,False
2005-02-02,0.4507121153152709,0.7733264996581137,Narino,False,False,False
2005-02-18,0.462858658377883,0.7477932592657188,Narino,False,False,False
2005-03-06,0.4455546149557162,0.7528700433070291,Narino,False,False,False
2005-03-22,0.5377797126550786,0.7770220477701354,Narino,False,False,False
2005-04-07,0.5307616371050997,0.7901505320782684,Narino,False,False,False
2005-04-23,0.4996505704789535,0.8032295380379286,Narino,False,False,False
2005-05-09,0.4990558088980903,0.7820787064260768,Narino,False,False,False
2005-05-25,0.4872555124619981,0.7957988680728788,Narino,False,False,False
2005-06-10,0.4650274866475328,0.7476960103108523,Narino,False,False,False
2005-06-26,0.4766014221317569,0.7856783106352303,Narino,False,False,False
2005-07-12,0.4350841024723296,0.7358020169150452,Narino,False,False,False
2005-07-28,0.4510138627782671,0.6829823237640115,Narino,False,False,False
2005-08-13,0.425565694952557,0.6934417073720943,Narino,False,False,False
2005-08-29,0.4427848254144269,0.6822733205461231,Narino,False,False,False
2005-09-14,0.455078943662815,0.6677305499039047,Narino,False,False,False
2005-09-30,0.3818470079319302,0.6817743173792493,Narino,False,False,False
2005-10-16,0.4059351278436284,0.7031086254379121,Narino,False,False,False
2005-11-01,0.430559571405034,0.7492370790097224,Narino,False,False,False
2005-11-17,0.4821349870606662,0.7679711642730762,Narino,False,False,False
2005-12-03,0.4627443134337967,0.7526939225105775,Narino,False,False,False
2005-12-19,0.4276473223265538,0.7710660884456383,Narino,False,False,False
2006-01-01,0.428236250229224,0.7607054802796339,Narino,False,False,False
2006-01-17,0.4493580414377558,0.7562995337021285,Narino,False,False,False
2006-02-02,0.4582223718985546,0.7698875401281294,Narino,False,False,False
2006-02-18,0.4543686234489908,0.7950906272091185,Narino,False,False,False
2006-03-06,0.5507564551194357,0.80385260233456,Narino,False,False,False
2006-03-22,0.518888433500284,0.7684127983434983,Narino,False,False,False
2006-04-07,0.5392478603147687,0.7843831741947175,Narino,False,False,False
2006-04-23,0.5114635648994454,0.7893348740974273,Narino,False,False,False
2006-05-09,0.4455584194697465,0.784648465602746,Narino,False,False,False
2006-05-25,0.4867668302749964,0.7710159094553986,Narino,False,False,False
2006-06-10,0.4426150948560176,0.7828408987139217,Narino,False,False,False
2006-06-26,0.4465236335378608,0.7486365463609356,Narino,False,False,False
2006-07-12,0.4338054135723749,0.7586613082797856,Narino,False,False,False
2006-07-28,0.4703437298430684,0.7177045637461757,Narino,False,False,False
2006-08-13,0.471705688683345,0.7240982686783202,Narino,False,False,False
2006-08-29,0.436369229984775,0.6791436266937456,Narino,False,False,False
2006-09-14,0.4526755406081849,0.711429292393769,Narino,False,False,False
2006-09-30,0.3938431921792706,0.6092094024359073,Narino,False,False,False
2006-10-16,0.4709152006136705,0.7172842599334142,Narino,False,False,False
2006-11-01,0.4319556134578811,0.6998528807993344,Narino,False,False,False
2006-11-17,0.4581259999548659,0.776335250500803,Narino,False,False,False
2006-12-03,0.4797721948106442,0.7927570951179824,Narino,False,False,False
2006-12-19,0.4952545806160492,0.7770304591959786,Narino,False,False,False
2007-01-01,0.4859400348404619,0.7788713138497132,Narino,False,False,False
2007-01-17,0.5306871315921503,0.783340805728312,Narino,False,False,False
2007-02-02,0.4336966180303373,0.7825321131067853,Narino,False,False,False
2007-02-18,0.4866963774840075,0.7496888434449139,Narino,False,False,False
2007-03-06,0.4865622992992632,0.7611843071796144,Narino,False,False,False
2007-03-22,0.4779947067784398,0.802141678226126,Narino,False,False,False
2007-04-07,0.4836938453361065,0.7973906453817171,Narino,False,False,False
2007-04-23,0.5275849096511195,0.7791401086308339,Narino,False,False,False
2007-05-09,0.5264306393631186,0.7884051122567644,Narino,False,False,False
2007-05-25,0.4640207657391981,0.7641678684520956,Narino,False,False,False
2007-06-10,0.4792658722567505,0.757191510975391,Narino,False,False,False
2007-06-26,0.446710867855256,0.7950266039443549,Narino,False,False,False
2007-07-12,0.4581348457786456,0.7621289818258563,Narino,False,False,False
2007-07-28,0.4412336277714664,0.743258168695731,Narino,False,False,False
2007-08-13,0.4461931048099717,0.7368905200178029,Narino,False,False,False
2007-08-29,0.4087486686266322,0.7071265825060375,Narino,False,False,False
