region,window_start,window_end,ndvi,evi,precip_mm_lag0,pet_mm_lag0,tmean_c_lag0,dewpoint_c_lag0,soil_moist_layer1_lag0,soil_moist_layer2_lag0,soil_moist_layer3_lag0,lai_high_lag0,tmax_c_lag0,tmin_c_lag0,precip_mm_lag1,pet_mm_lag1,tmean_c_lag1,dewpoint_c_lag1,soil_moist_layer1_lag1,soil_moist_layer2_lag1,soil_moist_layer3_lag1,lai_high_lag1,tmax_c_lag1,tmin_c_lag1,precip_mm_lag2,pet_mm_lag2,tmean_c_lag2,dewpoint_c_lag2,soil_moist_layer1_lag2,soil_moist_layer2_lag2,soil_moist_layer3_lag2,lai_high_lag2,tmax_c_lag2,tmin_c_lag2,precip_mm_roll32,et_mm_lag0,et_mm_lag1,et_resolution,deficit_hidrico,soil_moist_anomaly,ndvi_lag_1year,evi_lag_1year,deficit_hidrico_trend2y,ndvi_lag1w,evi_lag1w,doy_sin,doy_cos
Cauca,2009-08-13,2009-08-29,0.7165441805301465,0.4301347755426826,354.60551454307864,82.47478838545094,18.071869799192967,15.64349111543795,0.4385625023301848,0.4401066441611602,0.4354729860666579,3.9069408336301445,22.468984799544625,14.604544106703091,187.9357629522884,94.08075530809225,18.41987977935571,15.25442050864254,0.42727684324162923,0.4297088063372088,0.4278216354603006,3.928723427683921,23.17049300778276,14.735037097764378,197.6757018892939,91.89936137818027,18.291625814817575,15.310877624749063,0.43175108517402,0.43510596625581777,0.4321021068613434,3.9605592569871906,23.191264298462062,14.19519304764934,542.541277495367,3.5263768698813123,4.0097658132769,monthly,272.1307261576277,0.013101242971220728,0.777028901750985,0.4729799848824734,213.4995987645056,0.7157626420350534,0.4422045268838552,-0.666088855860977,-0.7458723993404063
Cauca,2009-08-29,2009-09-14,0.728147292562381,0.4046372719102364,215.6522197099052,99.91065515330142,18.431206410361607,15.380506637022696,0.4328739268002298,0.43501089113354896,0.4312447327536354,3.904345525960367,23.63981067339948,14.289239602511316,354.60551454307864,82.47478838545094,18.071869799192967,15.64349111543795,0.4385625023301848,0.4401066441611602,0.4354729860666579,3.9069408336301445,22.468984799544625,14.604544106703091,187.9357629522884,94.08075530809225,18.41987977935571,15.25442050864254,0.42727684324162923,0.4297088063372088,0.4278216354603006,3.928723427683921,23.17049300778276,14.735037097764378,570.2577342529838,3.5263768698813123,4.0097658132769,monthly,115.74156455660379,0.008133312494720712,0.7459659168736292,0.4516475519914337,212.814337477078,0.7165441805301465,0.4301347755426826,-0.8437282590292712,-0.5367705514607103
Cauca,2009-09-14,2009-09-30,0.6430065061365611,0.460155710072129,213.60723152331028,105.69246169144851,18.63789813483394,15.54335161051992,0.42836120437542463,0.43098966598391014,0.4282131222538029,3.905997852224383,23.239936023182903,14.682339094884144,215.6522197099052,99.91065515330142,18.431206410361607,15.380506637022696,0.4328739268002298,0.43501089113354896,0.4312447327536354,3.904345525960367,23.63981067339948,14.289239602511316,354.60551454307864,82.47478838545094,18.071869799192967,15.64349111543795,0.4385625023301848,0.4401066441611602,0.4354729860666579,3.9069408336301445,22.468984799544625,14.604544106703091,429.2594512332155,3.736879440675344,3.5263768698813123,monthly,107.91476983186176,-0.0004184266035270334,0.7285428928675582,0.5007175562189496,212.11062171491713,0.728147292562381,0.4046372719102364,-0.9578523554276669,-0.28726097055059635
Cauca,2009-09-30,2009-10-16,0.6743044743562744,0.4201586653415404,263.9854919384085,88.94402003672414,18.414852079604934,15.747725959146212,0.4337405462604141,0.4324023181466414,0.4247469990689723,3.913252467418305,23.419607970517525,15.167500249540362,213.60723152331028,105.69246169144851,18.63789813483394,15.54335161051992,0.42836120437542463,0.43098966598391014,0.4282131222538029,3.905997852224383,23.239936023182903,14.682339094884144,215.6522197099052,99.91065515330142,18.431206410361607,15.380506637022696,0.4328739268002298,0.43501089113354896,0.4312447327536354,3.904345525960367,23.63981067339948,14.289239602511316,477.5927234617187,3.736879440675344,3.5263768698813123,monthly,175.04147190168433,-0.004485130296286721,0.7485935812629503,0.4949726029332016,209.13297827291544,0.6430065061365611,0.460155710072129,-0.9998699583618592,-0.016126573270657762
Cauca,2009-10-16,2009-11-01,0.670550090440972,0.437485978763737,328.3975335182584,80.00541643814722,18.195958802252747,16.062512212230526,0.4436993735548833,0.44727362455904485,0.44411780284387703,3.925094907039089,23.41943822144016,14.634927335123455,263.9854919384085,88.94402003672414,18.414852079604934,15.747725959146212,0.4337405462604141,0.4324023181466414,0.4247469990689723,3.913252467418305,23.419607970517525,15.167500249540362,213.60723152331028,105.69246169144851,18.63789813483394,15.54335161051992,0.42836120437542463,0.43098966598391014,0.4282131222538029,3.905997852224383,23.239936023182903,14.682339094884144,592.3830254566669,3.851156121599156,3.736879440675344,monthly,248.39211708011118,-0.00040441554857345574,0.7511904629817171,0.4809809380337537,208.8988784012741,0.6743044743562744,0.4201586653415404,-0.9666180104000972,0.2562218218071163
Cauca,2009-11-01,2009-11-17,0.7434405870604038,0.461972246315082,358.16759779157303,74.2792594762186,17.946470221947344,15.955910304609636,0.4452428225280579,0.45036608661511024,0.4479219079104749,3.9408495048496714,22.60832081655542,14.61120981429316,328.3975335182584,80.00541643814722,18.195958802252747,16.062512212230526,0.4436993735548833,0.44727362455904485,0.44411780284387703,3.925094907039089,23.41943822144016,14.634927335123455,263.9854919384085,88.94402003672414,18.414852079604934,15.747725959146212,0.4337405462604141,0.4324023181466414,0.4247469990689723,3.913252467418305,23.419607970517525,15.167500249540362,686.5651313098315,3.940031021401185,3.851156121599156,monthly,283.8883383153544,-0.001430406559004338,0.7540063885005385,0.4515565328806614,209.14230637404725,0.670550090440972,0.437485978763737,-0.8605996962501181,0.5092820071573356
Cauca,2009-11-17,2009-12-03,0.7450697163417392,0.4539317931577769,296.1357842920936,73.19108823463688,18.563875190230917,16.699550358944812,0.4468230189737495,0.4498876485907142,0.4469700492987465,3.9354767993760094,23.238884319258123,15.40398922872856,358.16759779157303,74.2792594762186,17.946470221947344,15.955910304609636,0.4452428225280579,0.45036608661511024,0.4479219079104749,3.9408495048496714,22.60832081655542,14.61120981429316,328.3975335182584,80.00541643814722,18.195958802252747,16.062512212230526,0.4436993735548833,0.44727362455904485,0.44411780284387703,3.925094907039089,23.41943822144016,14.634927335123455,654.3033820836666,3.940031021401185,3.851156121599156,monthly,222.94469605745672,-0.00020280437080633096,0.7752689553816686,0.4190658069036267,209.08940339141844,0.7434405870604038,0.461972246315082,-0.6897960046655887,0.7240037789593305
Cauca,2009-12-03,2009-12-19,0.7475398266749549,0.4716133408064406,209.86012874937705,80.00732720729525,18.440525674645965,16.35716347454313,0.44148727751859224,0.44506241448539846,0.4422785932851981,3.917288124198164,22.72453353804063,15.108152006773963,296.1357842920936,73.19108823463688,18.563875190230917,16.699550358944812,0.4468230189737495,0.4498876485907142,0.4469700492987465,3.9354767993760094,23.238884319258123,15.40398922872856,358.16759779157303,74.2792594762186,17.946470221947344,15.955910304609636,0.4452428225280579,0.45036608661511024,0.4479219079104749,3.9408495048496714,22.60832081655542,14.61120981429316,505.99591304147066,3.393554111023936,3.940031021401185,monthly,129.8528015420818,-0.003264571288337237,0.7758560019312359,0.4606922094045569,207.56353597306799,0.7450697163417392,0.4539317931577769,-0.46706492487743034,0.8842230238742036
Cauca,2009-12-19,2010-01-01,0.7803437285564687,0.4177635076903329,265.15542554364436,54.000262005039595,17.98656898263577,16.27320432281621,0.44782795382702634,0.45137040852558363,0.44833851881076314,3.954311722318013,22.612972464752698,14.65761314218571,209.86012874937705,80.00732720729525,18.440525674645965,16.35716347454313,0.44148727751859224,0.44506241448539846,0.4422785932851981,3.917288124198164,22.72453353804063,15.108152006773963,296.1357842920936,73.19108823463688,18.563875190230917,16.699550358944812,0.4468230189737495,0.4498876485907142,0.4469700492987465,3.9354767993760094,23.238884319258123,15.40398922872856,475.0155542930214,3.393554111023936,3.940031021401185,monthly,211.15516353860477,0.004556002740045806,0.7396892092618981,0.4402341064619197,208.5578195544256,0.7475398266749549,0.4716133408064406,-0.20917350564635637,0.9778785428342386
Cauca,2010-01-01,2010-01-17,0.775878961769589,0.449044311291333,189.2502169225722,114.70180572258869,18.58803497867018,15.222725949944302,0.4143002203251669,0.4220785309839905,0.43044648998932955,4.019294821879716,23.507787704349845,14.071154933571952,265.15542554364436,54.000262005039595,17.98656898263577,16.27320432281621,0.44782795382702634,0.45137040852558363,0.44833851881076314,3.954311722318013,22.612972464752698,14.65761314218571,209.86012874937705,80.00732720729525,18.440525674645965,16.35716347454313,0.44148727751859224,0.44506241448539846,0.4422785932851981,3.917288124198164,22.72453353804063,15.108152006773963,454.4056424662166,3.857185497317413,3.393554111023936,monthly,74.54841119998352,-0.023027068748633472,0.7512295695879031,0.4519564918164013,206.4860138276492,0.7803437285564687,0.4177635076903329,0.017201575418260506,0.9998520419557735
Cauca,2010-01-17,2010-02-02,0.7388113571546077,0.4572241465617992,210.44123547881156,94.25695379432531,18.94743898690475,16.30116249115391,0.42092708756105035,0.42010933211044926,0.4181921771714855,4.027123229487458,23.983535412554545,15.516360244031633,189.2502169225722,114.70180572258869,18.58803497867018,15.222725949944302,0.4143002203251669,0.4220785309839905,0.43044648998932955,4.019294821879716,23.507787704349845,14.071154933571952,265.15542554364436,54.000262005039595,17.98656898263577,16.27320432281621,0.44782795382702634,0.45137040852558363,0.44833851881076314,3.954311722318013,22.612972464752698,14.65761314218571,399.6914524013838,3.857185497317413,3.393554111023936,monthly,116.18428168448625,-0.01565408924136691,0.7558448443796287,0.442773163204378,205.74385837929643,0.775878961769589,0.449044311291333,0.2882906407095177,0.9575429528116719
Cauca,2010-02-02,2010-02-18,0.7363440830899629,0.4335586571004257,341.0995307478222,87.64672082303764,19.157473214590638,16.898397115571953,0.4379552447548264,0.43896003795392946,0.43056943262690467,3.990023639261449,24.1559822174767,15.309224655625185,210.44123547881156,94.25695379432531,18.94743898690475,16.30116249115391,0.42092708756105035,0.42010933211044926,0.4181921771714855,4.027123229487458,23.983535412554545,15.516360244031633,189.2502169225722,114.70180572258869,18.58803497867018,15.222725949944302,0.4143002203251669,0.4220785309839905,0.43044648998932955,4.019294821879716,23.507787704349845,14.071154933571952,551.5407662266338,3.4039398675250983,3.857185497317413,monthly,253.45280992478456,0.001143311455884699,0.7642267717624656,0.4435874168070187,208.8247562320328,0.7388113571546077,0.4572241465617992,0.5376773767406141,0.8431506618282
Cauca,2010-02-18,2010-03-06,0.7701271247565735,0.3938628953684706,281.9367372713069,91.39189310058731,19.122425205144644,16.72224030481974,0.4409211484275531,0.44281016563515063,0.4389379774539879,3.9667838865098206,24.21948312635736,15.457015036071844,341.0995307478222,87.64672082303764,19.157473214590638,16.898397115571953,0.4379552447548264,0.43896003795392946,0.43056943262690467,3.990023639261449,24.1559822174767,15.309224655625185,210.44123547881156,94.25695379432531,18.94743898690475,16.30116249115391,0.42092708756105035,0.42010933211044926,0.4181921771714855,4.027123229487458,23.983535412554545,15.516360244031633,623.0362680191291,3.4039398675250983,3.857185497317413,monthly,190.5448441707196,-0.0011042726338849618,0.7561715292945504,0.4207201285355624,208.39267493045364,0.7363440830899629,0.4335586571004257,0.746588114532413,0.6652865452111116
Cauca,2010-03-06,2010-03-22,0.7230963788331737,0.4610278126052161,332.34913519974344,90.30786860437762,19.203419857219306,16.81537467621628,0.4382309775576103,0.44109610695285,0.43827719740233795,3.9536970600673036,23.90603261213487,16.128725149908764,281.9367372713069,91.39189310058731,19.122425205144644,16.72224030481974,0.4409211484275531,0.44281016563515063,0.4389379774539879,3.9667838865098206,24.21948312635736,15.457015036071844,341.0995307478222,87.64672082303764,19.157473214590638,16.898397115571953,0.4379552447548264,0.43896003795392946,0.43056943262690467,3.990023639261449,24.1559822174767,15.309224655625185,614.2858724710504,3.643606715015377,3.4039398675250983,monthly,242.0412665953658,-0.005485213570076808,0.7160308432664578,0.5101217251578442,209.99401034220935,0.7701271247565735,0.3938628953684706,0.8992961915530253,0.4373400963303323
Cauca,2010-03-22,2010-04-07,0.7538820316828799,0.4331302563447883,371.10230137947366,90.65187059174212,19.08487780822299,16.747267103572533,0.44071164864626144,0.4430929586309415,0.43897153510334386,3.961533772785018,24.28258036266301,15.416408580898864,332.34913519974344,90.30786860437762,19.203419857219306,16.81537467621628,0.4382309775576103,0.44109610695285,0.43827719740233795,3.9536970600673036,23.90603261213487,16.128725149908764,281.9367372713069,91.39189310058731,19.122425205144644,16.72224030481974,0.4409211484275531,0.44281016563515063,0.4389379774539879,3.9667838865098206,24.21948312635736,15.457015036071844,703.4514365792171,3.643606715015377,3.4039398675250983,monthly,280.45043078773153,-0.0044186907807871045,0.7593469495879649,0.5046411527252173,212.70365835659047,0.7230963788331737,0.4610278126052161,0.984305844499033,0.17647097349152166
Cauca,2010-04-07,2010-04-23,0.774612251043906,0.5045419243961035,361.58747607777815,70.45787702626856,18.84556640198749,16.979632952224975,0.44978776690279687,0.4541709126558403,0.45078888649186044,3.9713473534227983,24.57341780441739,15.83315265592871,371.10230137947366,90.65187059174212,19.08487780822299,16.747267103572533,0.44071164864626144,0.4430929586309415,0.43897153510334386,3.961533772785018,24.28258036266301,15.416408580898864,332.34913519974344,90.30786860437762,19.203419857219306,16.81537467621628,0.4382309775576103,0.44109610695285,0.43827719740233795,3.9536970600673036,23.90603261213487,16.128725149908764,732.6897774572518,3.4844476667981183,3.643606715015377,monthly,291.12959905150956,0.003929978736306072,0.739492359264988,0.5045403453949603,213.26410952191944,0.7538820316828799,0.4331302563447883,0.9952176027737294,-0.09768276782171598
Cauca,2010-04-23,2010-05-09,0.7766168167173637,0.4382872218438903,409.64956797852915,69.12551570766436,18.740722501875396,16.910676133547344,0.44942454368916696,0.45374964185538075,0.4503784187736005,3.960168594048689,23.610378753611688,15.90508118878373,361.58747607777815,70.45787702626856,18.84556640198749,16.979632952224975,0.44978776690279687,0.4541709126558403,0.45078888649186044,3.9713473534227983,24.57341780441739,15.83315265592871,371.10230137947366,90.65187059174212,19.08487780822299,16.747267103572533,0.44071164864626144,0.4430929586309415,0.43897153510334386,3.961533772785018,24.28258036266301,15.416408580898864,771.2370440563072,3.4844476667981183,3.643606715015377,monthly,340.5240522708648,0.002585110299121951,0.7839866014783782,0.489100647771671,214.38424874942424,0.774612251043906,0.5045419243961035,0.9312100364121947,-0.3644830148102912
Cauca,2010-05-09,2010-05-25,0.7586678033183634,0.4933843289330024,263.46395777538794,76.48801704054726,19.11128544905676,16.922078578780287,0.4425287102221109,0.4465038806395227,0.43898002742019904,3.950884538241548,23.23313522729819,16.011626413896412,409.64956797852915,69.12551570766436,18.740722501875396,16.910676133547344,0.44942454368916696,0.45374964185538075,0.4503784187736005,3.960168594048689,23.610378753611688,15.90508118878373,361.58747607777815,70.45787702626856,18.84556640198749,16.979632952224975,0.44978776690279687,0.4541709126558403,0.45078888649186044,3.9713473534227983,24.57341780441739,15.83315265592871,673.1135257539171,3.5882570526070925,3.4844476667981183,monthly,186.97594073484066,-0.003476985128986476,0.7657422954148857,0.4860897980066658,212.19300265919767,0.7766168167173637,0.4382872218438903,0.7971015927871943,-0.6038452208771035
Cauca,2010-05-25,2010-06-10,0.789475994870333,0.4636976819655632,245.86987772742975,70.3697819077112,18.44009960238313,16.39340993876865,0.44586850048387183,0.44869181767306243,0.4494402606114273,3.9666149707618157,22.590184842269647,15.26514840993798,263.46395777538794,76.48801704054726,19.11128544905676,16.922078578780287,0.4425287102221109,0.4465038806395227,0.43898002742019904,3.950884538241548,23.23313522729819,16.011626413896412,409.64956797852915,69.12551570766436,18.740722501875396,16.910676133547344,0.44942454368916696,0.45374964185538075,0.4503784187736005,3.960168594048689,23.610378753611688,15.90508118878373,509.3338355028177,3.5882570526070925,3.4844476667981183,monthly,175.50009581971855,0.00016850296165421552,0.7652179980243642,0.4550034592804621,210.7179018248957,0.7586678033183634,0.4933843289330024,0.6029878670694714,-0.7977503570459932
Cauca,2010-06-10,2010-06-26,0.7743204830533025,0.4628101585485779,294.7465052414291,73.41066447517753,18.02432228958993,15.872365896039334,0.4467272232402264,0.4504908263041735,0.4483455705224988,3.9798227446678176,22.30402737350544,14.756737295574007,245.86987772742975,70.3697819077112,18.44009960238313,16.39340993876865,0.44586850048387183,0.44869181767306243,0.4494402606114273,3.9666149707618157,22.590184842269647,15.26514840993798,263.46395777538794,76.48801704054726,19.11128544905676,16.922078578780287,0.4425287102221109,0.4465038806395227,0.43898002742019904,3.950884538241548,23.23313522729819,16.011626413896412,540.6163829688588,3.51627441665443,3.5882570526070925,monthly,221.33584076625155,0.004288721708487708,0.7726531980494027,0.4549397133942702,208.8801727875717,0.789475994870333,0.4636976819655632,0.36348161248290634,-0.9316013725767187
Cauca,2010-06-26,2010-07-12,0.7751156785107987,0.4571229649745852,361.5369216891907,66.16039863179054,17.90035048321787,15.967176539218936,0.44777638395546626,0.45058420037985314,0.4450020038879396,3.974873941209179,21.571879033329385,14.793248094175912,294.7465052414291,73.41066447517753,18.02432228958993,15.872365896039334,0.4467272232402264,0.4504908263041735,0.4483455705224988,3.9798227446678176,22.30402737350544,14.756737295574007,245.86987772742975,70.3697819077112,18.44009960238313,16.39340993876865,0.44586850048387183,0.44869181767306243,0.4494402606114273,3.9666149707618157,22.590184842269647,15.26514840993798,656.2834269306197,3.51627441665443,3.5882570526070925,monthly,295.37652305740016,0.010320813268526963,0.7398952557086524,0.4651155570594951,209.86012137953728,0.7743204830533025,0.4628101585485779,0.0966127018812031,-0.9953220513156602
Cauca,2010-07-12,2010-07-28,0.7830022078951142,0.444045341363012,335.0603703794878,74.32893171505447,17.66288732676989,15.412925942297127,0.4430730374668883,0.44716718833224667,0.4453501288342588,3.9605592569871906,22.36806141650925,14.1192717849152,361.5369216891907,66.16039863179054,17.90035048321787,15.967176539218936,0.44777638395546626,0.45058420037985314,0.4450020038879396,3.974873941209179,21.571879033329385,14.793248094175912,294.7465052414291,73.41066447517753,18.02432228958993,15.872365896039334,0.4467272232402264,0.4504908263041735,0.4483455705224988,3.9798227446678176,22.30402737350544,14.756737295574007,696.5972920686785,3.515655415529516,3.51627441665443,monthly,260.7314386644333,0.008806483693240053,0.7485228551152678,0.4641250531848361,210.40992339105821,0.7751156785107987,0.4571229649745852,-0.17752914918703497,-0.984115542601034
Cauca,2010-07-28,2010-08-13,0.7686607648732892,0.4649565396830575,241.0453703525314,87.20742352875506,17.864101083501467,15.100706941059475,0.4395302475572682,0.443163468734283,0.4367492901521024,3.928723427683921,22.591890772342094,14.56755556925368,335.0603703794878,74.32893171505447,17.66288732676989,15.412925942297127,0.4430730374668883,0.44716718833224667,0.4453501288342588,3.9605592569871906,22.36806141650925,14.1192717849152,361.5369216891907,66.16039863179054,17.90035048321787,15.967176539218936,0.44777638395546626,0.45058420037985314,0.4450020038879396,3.974873941209179,21.571879033329385,14.793248094175912,576.1057407320192,3.515655415529516,3.51627441665443,monthly,153.83794682377635,0.012296524575590606,0.7157626420350534,0.4422045268838552,208.77155543827462,0.7830022078951142,0.444045341363012,-0.4383067230125192,-0.898825465016444
Cauca,2010-08-13,2010-08-29,0.7508435671368432,0.4538118367653413,303.26527266797973,92.72177310920588,17.81676089873534,14.936984995712738,0.43079144937023833,0.4334011127390399,0.4293420875736612,3.9069408336301445,22.407999510740307,13.869959657849176,241.0453703525314,87.20742352875506,17.864101083501467,15.100706941059475,0.4395302475572682,0.443163468734283,0.4367492901521024,3.928723427683921,22.591890772342094,14.56755556925368,335.0603703794878,74.32893171505447,17.66288732676989,15.412925942297127,0.4430730374668883,0.44716718833224667,0.4453501288342588,3.9605592569871906,22.36806141650925,14.1192717849152,544.3106430205112,3.4826680803498182,3.515655415529516,monthly,210.54349955877385,0.005330190011274272,0.7165441805301465,0.4301347755426826,208.06796921543224,0.7686607648732892,0.4649565396830575,-0.666088855860977,-0.7458723993404063
Cauca,2010-08-29,2010-09-14,0.7497965819028979,0.4300304750970663,274.98095239909645,89.45437713086898,17.857496487601136,15.26615826671471,0.43407254404363216,0.43579114152267345,0.43213994809227896,3.904345525960367,22.69234887877389,14.099485591462386,303.26527266797973,92.72177310920588,17.81676089873534,14.936984995712738,0.43079144937023833,0.4334011127390399,0.4293420875736612,3.9069408336301445,22.407999510740307,13.869959657849176,241.0453703525314,87.20742352875506,17.864101083501467,15.100706941059475,0.4395302475572682,0.443163468734283,0.4367492901521024,3.928723427683921,22.591890772342094,14.56755556925368,578.2462250670762,3.4826680803498182,3.515655415529516,monthly,185.52657526822748,0.00933192973812308,0.728147292562381,0.4046372719102364,208.48308399982076,0.7508435671368432,0.4538118367653413,-0.8437282590292712,-0.5367705514607103
Cauca,2010-09-14,2010-09-30,0.7416178418480593,0.4577271744844619,308.0873664442117,97.92641282513287,17.960899814594924,15.33055473477038,0.43129584097019014,0.43262461423943355,0.43216921847837075,3.905997852224383,22.534565238003047,14.596860329456067,274.98095239909645,89.45437713086898,17.857496487601136,15.26615826671471,0.43407254404363216,0.43579114152267345,0.43213994809227896,3.904345525960367,22.69234887877389,14.099485591462386,303.26527266797973,92.72177310920588,17.81676089873534,14.936984995712738,0.43079144937023833,0.4334011127390399,0.4293420875736612,3.9069408336301445,22.407999510740307,13.869959657849176,583.0683188433081,3.4362808308869783,3.4826680803498182,monthly,210.1609536190788,0.0025162099912384717,0.6430065061365611,0.460155710072129,207.27233536826787,0.7497965819028979,0.4300304750970663,-0.9578523554276669,-0.28726097055059635
Cauca,2010-09-30,2010-10-16,0.7270004739473843,0.4599599185711728,256.72005884423936,93.29340759871545,18.188335050156656,15.689729173747969,0.43950310033095547,0.44212018690981897,0.4378484711860313,3.913252467418305,22.89737237951313,13.899888842842012,308.0873664442117,97.92641282513287,17.960899814594924,15.33055473477038,0.43129584097019014,0.43262461423943355,0.43216921847837075,3.905997852224383,22.534565238003047,14.596860329456067,274.98095239909645,89.45437713086898,17.857496487601136,15.26615826671471,0.43407254404363216,0.43579114152267345,0.43213994809227896,3.904345525960367,22.69234887877389,14.099485591462386,564.807425288451,3.4362808308869783,3.4826680803498182,monthly,163.4266512455239,0.0012774237742546601,0.6743044743562744,0.4201586653415404,204.7751159407595,0.7416178418480593,0.4577271744844619,-0.9998699583618592,-0.016126573270657762
Cauca,2010-10-16,2010-11-01,0.7480096539247136,0.5080853405355775,410.84470168652956,67.78693868781062,17.511719232075777,15.84297502655524,0.44772388428727916,0.450897095643331,0.4462359528869939,3.925094907039089,21.740623008946947,15.1682509877905,256.72005884423936,93.29340759871545,18.188335050156656,15.689729173747969,0.43950310033095547,0.44212018690981897,0.4378484711860313,3.913252467418305,22.89737237951313,13.899888842842012,308.0873664442117,97.92641282513287,17.960899814594924,15.33055473477038,0.43129584097019014,0.43262461423943355,0.43216921847837075,3.905997852224383,22.534565238003047,14.596860329456067,667.5647605307689,3.7430573643899008,3.4362808308869783,monthly,343.05776299871894,0.0036200951838223916,0.670550090440972,0.437485978763737,205.20616513614422,0.7270004739473843,0.4599599185711728,-0.9666180104000972,0.2562218218071163
Cauca,2010-11-01,2010-11-17,0.7170971450628121,0.4611271623477543,423.84381075308454,55.83995173187492,17.337300151514924,15.972877815981125,0.4513688117028012,0.45563357224789197,0.4520157121711057,3.9408495048496714,21.845249624340745,14.946324585785066,410.84470168652956,67.78693868781062,17.511719232075777,15.84297502655524,0.44772388428727916,0.450897095643331,0.4462359528869939,3.925094907039089,21.740623008946947,15.1682509877905,256.72005884423936,93.29340759871545,18.188335050156656,15.689729173747969,0.43950310033095547,0.44212018690981897,0.4378484711860313,3.913252467418305,22.89737237951313,13.899888842842012,834.6885124396141,3.221403923758705,3.7430573643899008,monthly,368.0038590212096,0.004695582615738936,0.7434405870604038,0.461972246315082,207.77395363874794,0.7480096539247136,0.5080853405355775,-0.8605996962501181,0.5092820071573356
Cauca,2010-11-17,2010-12-03,0.7775259838962005,0.456594851305945,358.2258477438508,63.54098293711392,17.28021454030095,15.848257482088055,0.45113962260843243,0.4564270913627374,0.4543821513571299,3.9354767993760094,21.474370012902497,14.504354105155622,423.84381075308454,55.83995173187492,17.337300151514924,15.972877815981125,0.4513688117028012,0.45563357224789197,0.4520157121711057,3.9408495048496714,21.845249624340745,14.946324585785066,410.84470168652956,67.78693868781062,17.511719232075777,15.84297502655524,0.44772388428727916,0.450897095643331,0.4462359528869939,3.925094907039089,21.740623008946947,15.1682509877905,782.0696584969353,3.221403923758705,3.7430573643899008,monthly,294.68486480673687,0.004113799263876616,0.7450697163417392,0.4539317931577769,209.86415887264596,0.7170971450628121,0.4611271623477543,-0.6897960046655887,0.7240037789593305
Cauca,2010-12-03,2010-12-19,0.7750372815388319,0.4655707690250766,409.5097883451933,61.77246511706396,17.208227025068844,15.624601312454953,0.45041625358122905,0.4554926620556404,0.4506680209548003,3.917288124198164,21.411023874026217,14.868323827950276,358.2258477438508,63.54098293711392,17.28021454030095,15.848257482088055,0.45113962260843243,0.4564270913627374,0.4543821513571299,3.9354767993760094,21.474370012902497,14.504354105155622,423.84381075308454,55.83995173187492,17.337300151514924,15.972877815981125,0.4513688117028012,0.45563357224789197,0.4520157121711057,3.9408495048496714,21.845249624340745,14.946324585785066,767.7356360890441,3.05466984553089,3.221403923758705,monthly,347.7373232281293,0.005664404774299581,0.7475398266749549,0.4716133408064406,211.33198557981473,0.7775259838962005,0.456594851305945,-0.46706492487743034,0.8842230238742036
Cauca,2010-12-19,2011-01-01,0.7594287617330553,0.4561026295861131,239.87084356240376,60.94183319953591,17.236227523790753,15.407871633361896,0.4500809457101856,0.45427171931313054,0.4491554658102231,3.954311722318013,21.464634604216347,13.757428399300494,409.5097883451933,61.77246511706396,17.208227025068844,15.624601312454953,0.45041625358122905,0.4554926620556404,0.4506680209548003,3.917288124198164,21.411023874026217,14.868323827950276,358.2258477438508,63.54098293711392,17.28021454030095,15.848257482088055,0.45113962260843243,0.4564270913627374,0.4543821513571299,3.9354767993760094,21.474370012902497,14.504354105155622,649.380631907597,3.05466984553089,3.221403923758705,monthly,178.92901036286787,0.006808994623205056,0.7803437285564687,0.4177635076903329,212.19910770916715,0.7750372815388319,0.4655707690250766,-0.20917350564635637,0.9778785428342386
Cauca,2011-01-01,2011-01-17,0.7584979550547586,0.4477885692120438,265.584066737691,81.02747473229991,17.579229782858466,15.521447682794035,0.4443750768808129,0.4483789044164152,0.4460063319100654,4.019294821879716,22.1800493721164,14.583674841106774,239.87084356240376,60.94183319953591,17.236227523790753,15.407871633361896,0.4500809457101856,0.45427171931313054,0.4491554658102231,3.954311722318013,21.464634604216347,13.757428399300494,409.5097883451933,61.77246511706396,17.208227025068844,15.624601312454953,0.45041625358122905,0.4554926620556404,0.4506680209548003,3.917288124198164,21.411023874026217,14.868323827950276,505.45491030009475,3.5436228688112945,3.05466984553089,monthly,184.55659200539108,0.00704778780701254,0.775878961769589,0.449044311291333,211.79836524859942,0.7594287617330553,0.4561026295861131,0.017201575418260506,0.9998520419557735
Cauca,2011-01-17,2011-02-02,0.7444149402131912,0.4622163205030076,294.47752690821943,83.22033116246314,17.54791624825817,15.434455446390661,0.4422938684887255,0.4455302964248351,0.4381946040590199,4.027123229487458,21.63020547839609,14.441556414190783,265.584066737691,81.02747473229991,17.579229782858466,15.521447682794035,0.4443750768808129,0.4483789044164152,0.4460063319100654,4.019294821879716,22.1800493721164,14.583674841106774,239.87084356240376,60.94183319953591,17.236227523790753,15.407871633361896,0.4500809457101856,0.45427171931313054,0.4491554658102231,3.954311722318013,21.464634604216347,13.757428399300494,560.0615936459104,3.5436228688112945,3.05466984553089,monthly,211.2571957457563,0.0057126916863082244,0.7388113571546077,0.4572241465617992,212.17255231217334,0.7584979550547586,0.4477885692120438,0.2882906407095177,0.9575429528116719
