date,dewpoint_c,lai_high,pet_mm,precip_mm,region,soil_moist_layer1,soil_moist_layer2,soil_moist_layer3,tmax_c,tmean_c,tmin_c
2005-09-30,17.435389145237817,3.7657441683109387,-5.876476060851771,9.182163871774181,Narino,0.43441145927190206,0.4336077945325119,0.41530944945254056,23.15052514935826,19.65325506593282,17.353223160254984
2005-10-01,17.54763114996565,3.766743145189973,-4.820616438960979,8.349229551730156,Narino,0.43619686419087095,0.43299163899060117,0.4150308697493513,22.39033274445101,19.560701251370926,17.84015440751263
2005-10-02,17.464379673142396,3.7677472414594693,-5.410709834478288,10.573479104802267,Narino,0.4368004238856059,0.43527640315049587,0.4157092768377471,22.953348945493673,19.451814723625255,17.445050638749496
2005-10-03,17.438339596466353,3.768747878566874,-5.077072227655223,37.12668510935506,Narino,0.4361007032179895,0.43969517791674584,0.42666289434344146,22.433165580978468,19.39639090053602,17.36182892819431
2005-10-04,17.337815594569378,3.769746150665975,-5.845012958828599,11.465534805100173,Narino,0.4337443615370314,0.4339096330404178,0.4293639858027851,23.023883764872526,19.646995837161047,17.373964623614462
2005-10-05,17.67531932592805,3.7707496851598576,-5.651017284350491,14.377626774361541,Narino,0.43275133095421237,0.4347832240655874,0.4285549297861203,23.086366067613167,19.70259970129662,17.5285098493323
2005-10-06,17.758350870381438,3.7717520930679465,-3.8819553599172925,60.52859589171721,Narino,0.43763429383160485,0.44131236209730085,0.431579247371467,21.848475508653085,19.22339001146742,17.643842472665728
2005-10-07,17.12168857301403,3.7727589567429733,-6.333442179991171,8.032505467246347,Narino,0.4297806119288001,0.4306881744706052,0.425521259752695,23.26356234256338,19.644736209180166,17.416031647136368
2005-10-08,17.30142149136464,3.7737530260827827,-6.026315012382719,27.136791448298386,Narino,0.4311744412293643,0.435639807525386,0.42798492806031224,22.757076437546072,19.608306163052173,17.479518069538006
2005-10-09,17.22049629798716,3.774756967905077,-4.706625160053827,32.24264173647284,Narino,0.43332745945439455,0.4365376563387888,0.43177632094728574,22.07656394806116,19.06665496745256,17.414141835120127
2005-10-10,17.22467535052424,3.775758983215087,-5.665914248833698,22.79139591096427,Narino,0.4350698248921097,0.4349364819649815,0.43106303030245763,22.79298020927429,19.268092339678162,16.956787645129214
2005-10-11,17.600999926345303,3.7767583198808596,-5.795732964751079,22.724965237428332,Narino,0.43772381041388314,0.4363051158570005,0.4286535037910321,23.516412835254485,19.686533867010315,17.538054017151943
2005-10-12,17.648773883070792,3.777758879416957,-6.087330635318707,28.463369680803638,Narino,0.4347604336047769,0.4381363494579583,0.43062956495883525,24.21289239620544,19.8905364703673,17.767940838742174
2005-10-13,17.64045597347302,3.7787603752457346,-5.821510026813887,10.57500236830347,Narino,0.43274630552492827,0.4343832291544806,0.42786928300104166,23.27880834563574,19.83194746117088,17.784058303722134
2005-10-14,17.49207893296892,3.779762098288282,-5.6961792078895135,27.49455711781031,Narino,0.43282648551951985,0.43654264454712016,0.4292676328298443,23.144140913588174,19.679831033685975,17.770222278912875
2005-10-15,17.733674969997054,3.7807613518193617,-4.599357536303959,22.452860615647555,Narino,0.4354318948207511,0.4367476632949795,0.4298655359116945,22.551274029210315,19.45981515327727,17.92275854232133
2005-10-16,17.537225745743036,3.7815527579839894,-5.576278723050944,6.165781210285631,Narino,0.4322364013034482,0.43309388405625016,0.42679966121104573,22.593528620542823,19.587818675681994,17.75811014146382
2005-10-17,17.913178999992173,3.7823342580961508,-3.824344595360266,25.84822535716346,Narino,0.4381706680382504,0.43658153914727216,0.4267922389815443,22.22025881242127,19.46138672803967,17.98324156930415
